TransactionAmount,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
301.39,0,10,360,49,2,47.0,0,104.0,1.0,10548.58,3
136.31,1,26,390,54,2,74.0,2,65.0,1.0,4384.95,2
4.39,1,30,426,83,0,26.0,3,63.0,1.0,1429.61,0
429.25,1,39,194,89,2,29.0,1,107.0,1.0,5019.68,0
138.54,0,2,21,27,1,60.0,1,93.0,1.0,8274.77,2
33.03,1,42,361,18,1,21.0,3,28.0,1.0,935.88,0
76.39,1,34,130,4,2,30.0,0,80.0,1.0,11584.32,3
25.32,1,28,407,89,0,19.0,3,25.0,1.0,1642.34,0
330.91,1,18,4,40,0,36.0,1,28.0,1.0,6481.35,3
153.55,1,10,423,98,2,37.0,0,16.0,1.0,5619.91,3
217.61,1,29,495,38,2,27.0,3,120.0,1.0,1661.1,0
131.69,0,10,43,66,1,53.0,1,59.0,1.0,2958.43,2
953.17,1,33,112,23,2,60.0,2,84.0,1.0,3506.11,2
68.49,1,26,541,50,2,67.0,2,49.0,1.0,6683.31,2
1493.0,1,7,332,95,0,69.0,2,151.0,1.0,1619.16,2
470.62,1,40,622,1,1,57.0,0,127.0,1.0,12470.62,3
385.35,1,24,314,44,1,38.0,0,269.0,1.0,5184.13,1
74.72,1,31,198,30,2,26.0,3,132.0,1.0,165.75,0
352.03,0,31,581,0,2,27.0,3,219.0,1.0,4846.68,1
275.87,1,39,293,95,0,25.0,3,112.0,1.0,1697.58,0
90.94,0,7,576,83,0,63.0,2,56.0,1.0,3896.08,2
206.25,1,3,44,73,0,74.0,2,56.0,1.0,3651.07,2
116.76,1,30,479,66,0,51.0,1,212.0,1.0,4480.43,1
91.5,1,29,111,32,0,47.0,0,77.0,1.0,667.66,2
489.31,1,21,284,88,1,43.0,1,36.0,1.0,5595.22,3
1664.33,1,35,71,63,1,18.0,3,65.0,1.0,1588.31,0
414.49,0,31,301,50,2,58.0,0,108.0,1.0,12709.58,3
315.13,1,29,167,25,1,30.0,1,143.0,1.0,6570.94,0
28.38,1,40,197,41,1,45.0,0,260.0,1.0,8892.62,1
456.05,1,11,214,72,1,68.0,0,20.0,1.0,11729.51,3
277.22,1,18,565,25,1,35.0,0,41.0,1.0,12104.51,3
54.84,1,18,138,1,2,52.0,2,124.0,1.0,3495.51,2
29.92,0,10,652,9,2,68.0,0,63.0,1.0,7855.01,2
133.06,1,19,596,71,2,35.0,1,143.0,1.0,8843.44,3
332.06,1,39,353,85,0,29.0,0,221.0,1.0,11826.52,1
14.34,0,22,600,3,2,67.0,2,24.0,1.0,7932.51,2
468.32,1,14,195,94,2,69.0,2,152.0,1.0,4710.04,2
582.17,1,40,31,92,1,57.0,1,135.0,1.0,4734.110000000001,2
245.62,1,35,44,20,1,23.0,3,127.0,1.0,1879.82,0
981.9,0,3,666,28,2,43.0,0,112.0,1.0,9018.33,3
83.6,1,38,230,89,0,47.0,0,192.0,1.0,13899.24,3
331.22,0,28,429,34,1,61.0,0,161.0,1.0,12613.25,3
57.49,0,11,516,13,2,24.0,3,177.0,1.0,765.15,0
85.58,1,13,485,28,0,55.0,1,60.0,1.0,4734.110000000001,2
157.56,1,16,533,55,1,43.0,0,159.0,1.0,7541.16,1
230.3,1,7,28,31,2,46.0,1,24.0,1.0,8356.88,3
305.92,1,12,126,56,0,72.0,2,88.0,1.0,1445.47,2
942.7,1,4,548,47,2,35.0,1,29.0,1.0,5141.32,0
116.33,1,14,376,89,1,27.0,3,144.0,1.0,1696.15,0
537.71,0,23,72,77,2,19.0,3,175.0,1.0,1806.08,0
538.17,0,42,415,54,1,27.0,1,252.0,1.0,5908.04,1
219.44,1,42,665,2,2,42.0,1,23.0,1.0,4207.27,2
61.62,1,24,132,65,2,57.0,0,19.0,1.0,8365.37,3
58.77,1,22,232,35,2,27.0,1,191.0,1.0,7261.7,1
538.13,1,13,392,44,0,62.0,2,165.0,1.0,5008.59,2
177.05,1,30,585,59,1,24.0,3,235.0,1.0,4287.82,1
403.01,1,42,657,28,2,63.0,0,286.0,3.0,10513.52,1
719.76,1,37,531,37,1,19.0,3,190.0,1.0,690.52,0
163.22,1,24,188,28,2,26.0,3,217.0,1.0,1788.27,0
242.85,1,13,67,35,2,42.0,1,93.0,1.0,4672.8,2
291.22,0,3,538,94,2,41.0,1,100.0,1.0,3677.63,0
56.52,1,29,144,76,0,42.0,1,152.0,1.0,6911.2,1
195.8,1,33,494,51,2,39.0,0,186.0,1.0,12027.68,3
66.76,0,2,650,3,1,36.0,0,44.0,1.0,184.72,0
190.9,1,13,375,1,2,28.0,3,40.0,1.0,101.25,0
106.99,1,29,90,77,1,38.0,1,152.0,1.0,5771.4,1
655.81,1,29,550,43,0,55.0,2,164.0,2.0,4539.99,1
107.1,0,30,438,51,2,25.0,3,175.0,1.0,193.8,0
79.92,1,24,188,2,0,44.0,1,274.0,2.0,9138.76,1
430.83,1,20,190,78,1,18.0,3,292.0,1.0,941.49,0
235.34,1,42,611,84,1,26.0,3,68.0,1.0,566.83,0
86.35,0,16,272,25,1,52.0,2,24.0,1.0,1550.48,2
337.99,1,7,405,68,0,70.0,0,115.0,1.0,9038.63,2
577.13,0,38,423,64,1,40.0,1,66.0,1.0,6640.51,3
213.33,1,29,308,87,0,52.0,2,161.0,1.0,5400.44,1
54.52,1,16,565,46,1,32.0,0,164.0,1.0,6980.98,1
100.13,1,10,210,67,1,45.0,0,168.0,1.0,5209.16,1
883.92,0,40,57,5,2,53.0,2,129.0,1.0,2342.64,2
69.8,0,27,349,3,1,27.0,3,138.0,1.0,136.77,0
768.94,1,16,273,50,1,64.0,2,53.0,1.0,6860.18,2
179.62,1,40,487,81,2,24.0,3,119.0,1.0,409.26,0
425.91,1,17,397,37,0,23.0,3,47.0,1.0,383.58,0
263.34,1,10,489,83,0,64.0,2,55.0,1.0,2411.02,2
113.03,0,40,504,0,2,36.0,0,12.0,1.0,6756.13,3
11.02,1,2,357,69,2,42.0,0,42.0,1.0,7879.66,3
865.17,1,15,366,8,1,24.0,3,161.0,1.0,9297.5,3
152.0,1,0,173,59,0,51.0,1,63.0,1.0,7531.43,3
270.39,1,17,208,5,0,25.0,3,104.0,1.0,899.15,0
246.41,1,11,484,70,0,54.0,2,23.0,1.0,1431.6,2
336.84,1,13,542,72,0,22.0,3,100.0,1.0,4500.26,0
261.45,0,28,4,70,2,50.0,1,96.0,1.0,6735.74,3
99.98,0,42,261,92,2,73.0,2,152.0,1.0,3037.97,2
400.69,1,19,105,65,2,32.0,1,26.0,1.0,9040.33,3
411.47,1,13,108,79,0,26.0,3,120.0,1.0,796.63,0
204.63,1,19,679,89,2,52.0,1,92.0,1.0,9199.52,3
421.56,1,38,55,46,2,53.0,1,144.0,1.0,8037.87,3
193.38,1,22,183,68,0,18.0,3,285.0,1.0,1081.79,0
377.04,1,6,570,53,0,34.0,1,64.0,1.0,3812.87,0
54.1,0,4,30,84,1,28.0,1,17.0,1.0,940.91,0
18.1,1,21,65,19,0,57.0,2,66.0,1.0,6474.34,2
408.62,0,13,664,20,2,48.0,1,159.0,1.0,2498.48,1
162.1,1,3,412,17,1,64.0,0,221.0,1.0,9578.74,1
165.31,1,4,341,58,0,49.0,0,28.0,1.0,7346.66,3
267.48,1,0,480,1,0,21.0,3,159.0,2.0,811.86,0
856.9,1,27,653,87,1,36.0,1,150.0,1.0,8579.69,3
433.9,1,13,286,12,2,65.0,0,37.0,1.0,9013.1,2
271.22,0,21,51,55,0,45.0,0,87.0,1.0,6863.02,3
307.68,0,11,436,67,2,75.0,2,162.0,1.0,2052.84,2
348.17,1,12,261,71,0,21.0,3,181.0,1.0,1887.84,0
43.1,1,10,248,91,1,45.0,3,102.0,1.0,6944.9,3
557.78,0,31,197,71,1,26.0,3,102.0,1.0,1289.48,0
325.6,1,9,374,25,0,69.0,0,88.0,1.0,13777.1,3
235.83,0,22,290,11,2,53.0,1,169.0,1.0,4120.75,1
603.54,1,0,310,28,2,44.0,0,26.0,1.0,10517.47,3
270.25,1,40,218,64,0,31.0,1,42.0,1.0,5414.97,0
123.38,1,34,213,48,2,59.0,0,40.0,1.0,13542.41,3
577.12,1,41,108,74,0,39.0,1,69.0,1.0,5265.88,3
92.24,1,30,514,75,1,60.0,1,93.0,1.0,6937.48,2
856.21,0,7,605,71,1,33.0,0,109.0,1.0,12690.79,3
251.54,1,40,395,28,1,48.0,0,177.0,1.0,254.75,1
28.63,1,36,93,86,1,56.0,2,146.0,1.0,3382.91,2
185.97,1,10,614,40,2,23.0,3,19.0,1.0,1776.91,0
243.08,0,17,209,40,2,24.0,3,93.0,1.0,131.25,0
506.9,0,15,325,37,1,64.0,0,56.0,1.0,11471.87,3
313.69,1,28,206,33,1,73.0,2,152.0,1.0,7093.68,2
973.39,1,34,283,25,1,77.0,2,296.0,1.0,2042.22,1
787.41,1,22,339,80,2,25.0,3,39.0,1.0,300.87,0
121.17,1,31,556,52,0,68.0,0,158.0,1.0,12990.77,3
21.9,1,31,210,83,0,28.0,3,30.0,1.0,1052.27,0
515.94,1,37,588,48,0,29.0,1,37.0,1.0,1389.89,0
174.39,1,37,77,14,0,19.0,3,36.0,1.0,1127.08,0
356.56,1,27,384,99,2,47.0,1,52.0,1.0,2485.73,2
183.32,1,33,435,40,0,21.0,3,74.0,1.0,137.42,0
20.17,1,35,279,87,0,77.0,2,86.0,1.0,3869.37,2
12.18,1,27,314,87,1,76.0,2,77.0,1.0,4909.24,2
232.12,1,29,72,65,0,37.0,1,51.0,1.0,6689.87,3
255.04,1,39,201,83,0,45.0,1,152.0,1.0,6217.86,1
196.16,1,41,160,98,1,27.0,1,146.0,1.0,9418.86,3
20.64,1,5,62,78,1,22.0,3,59.0,1.0,949.38,0
254.21,1,31,470,29,0,48.0,1,46.0,1.0,2487.2,2
291.46,1,24,645,45,0,57.0,2,135.0,1.0,7142.53,2
46.6,1,11,28,59,2,55.0,0,68.0,1.0,1562.9,2
20.54,1,13,336,54,1,51.0,1,72.0,1.0,5327.03,2
230.08,1,2,44,5,2,79.0,2,124.0,1.0,4466.1,2
561.58,1,34,223,21,2,65.0,0,23.0,1.0,11748.86,3
493.11,1,7,226,21,1,53.0,2,236.0,1.0,7432.99,1
198.62,0,40,363,78,1,27.0,3,84.0,1.0,1196.07,0
7.49,0,15,651,42,2,65.0,2,276.0,1.0,3634.67,1
