Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight,Rings,Cluster,PCA1,PCA2
0,0.63,0.495,0.165,1.3075,0.599,0.284,0.315,11,1,2.3704924849537212,-1.749604649105154
2,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,8,1,1.7784163207606978,1.6687738442615256
2,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11,1,2.700407284565317,1.6882956995773237
2,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10,1,3.119102330923195,1.6978177211073835
2,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10,1,2.581559779213727,1.7203001708222332
0,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11,1,3.2407083611576786,-1.7189621875942138
0,0.64,0.5,0.175,1.394,0.4935,0.291,0.4,10,1,2.6673596243064996,-1.7781389294022005
0,0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,10,1,2.1417207804098326,-1.747832339029522
2,0.645,0.52,0.175,1.636,0.779,0.342,0.432,11,1,3.728252337049359,1.7397097676436781
2,0.645,0.52,0.175,1.561,0.709,0.3555,0.4,8,1,3.496630890168877,1.7203208337161735
0,0.645,0.505,0.165,1.4325,0.684,0.308,0.336,8,1,2.8697854962509193,-1.7230845789664349
2,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,11,1,2.735295899073298,1.690069636846676
0,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10,1,2.3688356866320555,-1.7601481796693597
0,0.645,0.515,0.15,1.212,0.515,0.2055,0.385,10,1,2.052435047999536,-1.7731220131277667
2,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,9,1,2.571906629039079,1.6828220630972648
2,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11,1,3.8443118364639077,1.691290208313913
2,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,10,1,3.694568643145948,1.7031892829471125
0,0.655,0.46,0.16,1.494,0.6895,0.331,0.1825,9,1,2.378079848062341,-1.7095087345166475
0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,10,1,3.7975379553812587,-1.677637649818872
0,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11,1,3.47149880513744,-1.730804875214966
2,0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175,9,1,3.7709025626264876,1.690339861194928
2,0.66,0.495,0.195,1.6275,0.594,0.3595,0.485,10,1,3.7304400813977345,1.6847006622672496
0,0.66,0.475,0.18,1.3695,0.641,0.294,0.335,6,1,2.7452453553907414,-1.74423908782465
2,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11,1,3.3557888168985976,1.718376192523032
0,0.675,0.57,0.225,1.587,0.739,0.2995,0.435,10,1,4.254557125262168,-1.7455909421435443
0,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12,1,4.7929293142995935,-1.7068501578077848
2,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12,1,3.990103753902927,1.7150341989223201
2,0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,8,1,4.035873485989636,1.7538096436495918
2,0.69,0.505,0.2,1.872,0.893,0.4015,0.48,10,1,4.802120185628832,1.7667166984907545
0,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,10,1,4.614017360040432,-1.6810916750662064
0,0.705,0.535,0.18,1.685,0.693,0.42,0.4045,12,1,4.1688431223854625,-1.715955015885313
2,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11,1,6.290141223051168,1.8092304363770537
2,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10,1,4.620701819851352,1.7503911606961597
0,0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,1,3.916548769377185,-1.7332488208205372
0,0.735,0.6,0.22,2.555,1.1335,0.44,0.6,11,1,7.05533715867182,-1.5984061837875985
2,0.765,0.6,0.22,2.302,1.007,0.509,0.6205,12,1,6.9938377390379936,1.7980794371684667
1,0.185,0.13,0.045,0.029,0.012,0.0075,0.0095,4,2,-5.963011389396895,-0.14613570871182813
1,0.195,0.15,0.045,0.0375,0.018,0.006,0.011,3,2,-5.829729778952757,-0.14628749856963086
1,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4,2,-5.956195117752147,-0.1434916013420352
1,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4,2,-5.836319727545125,-0.14397453886047473
1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4,2,-5.507390238948339,-0.15074674137959201
1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4,2,-5.252766735449898,-0.15720376703646763
1,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5,2,-5.235666018079556,-0.15866399008315496
1,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025,7,2,-5.162134279298797,-0.15065413801701796
1,0.275,0.195,0.065,0.106,0.054,0.02,0.028,6,2,-4.971630780213542,-0.1514617217448621
1,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5,2,-4.704774986314257,-0.1674389645082735
1,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,5,2,-4.859596995933041,-0.1575091373393484
1,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6,2,-4.576691567360297,-0.1616476835647331
1,0.315,0.235,0.055,0.151,0.065,0.027,0.039,6,2,-4.643962059438417,-0.14482756397836205
1,0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,6,2,-4.392351067161473,-0.1616440890543635
1,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,5,2,-4.0046079134097345,-0.15325994058520634
1,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6,2,-3.6520657117236333,-0.16118606404724856
1,0.375,0.28,0.08,0.2345,0.1125,0.0455,0.067,6,2,-3.728096508494447,-0.14872023673603424
1,0.375,0.275,0.1,0.2325,0.1165,0.042,0.065,6,2,-3.584634590798558,-0.15947172907668514
1,0.385,0.29,0.08,0.2485,0.122,0.0495,0.065,7,2,-3.6149728542008455,-0.14659011225223945
1,0.4,0.32,0.095,0.348,0.194,0.053,0.087,6,2,-3.0176981829743568,-0.13616283748638944
1,0.405,0.3,0.11,0.32,0.172,0.044,0.093,7,2,-3.02923455102609,-0.15084676888295642
1,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875,7,2,-3.184497890383673,-0.1573170398135488
1,0.41,0.325,0.1,0.3245,0.132,0.072,0.106,6,2,-2.925448739091453,-0.15502928097276816
1,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,7,2,-2.9836058187768812,-0.15834279367663598
1,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,7,2,-2.749996952774524,-0.1493494555957092
1,0.42,0.31,0.095,0.279,0.1255,0.051,0.088,6,2,-3.176670064322267,-0.15596380108512223
1,0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,7,2,-2.601420192267918,-0.15410084355635764
2,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,7,2,-2.4300103220769174,1.5702947582590554
1,0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6,2,-2.4648471478214415,-0.13851756901377474
1,0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7,2,-2.3787564071569487,-0.1399010207189013
1,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7,2,-2.5503874451308004,-0.1540215074185542
1,0.445,0.345,0.105,0.409,0.1675,0.1015,0.117,7,2,-2.404260614274129,-0.1463523999977005
1,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7,2,-2.0038568198251534,-0.1626917948503586
1,0.445,0.335,0.11,0.411,0.1985,0.0935,0.109,8,2,-2.3962076673520287,-0.1412942250451857
1,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8,2,-1.9694256025742436,-0.1466116180330596
1,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6,2,-2.0416758559262287,-0.1328593478201555
1,0.45,0.33,0.105,0.3715,0.1865,0.0785,0.0975,7,2,-2.587263440919921,-0.14364419365065742
1,0.45,0.33,0.1,0.411,0.1945,0.1,0.098,6,2,-2.503376183739541,-0.1355815943070865
1,0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,6,2,-2.5434214381589104,-0.1526176544840484
1,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,7,2,-2.227435445977208,-0.14999276289318045
2,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7,0,-1.398754117679429,1.6265846761865679
1,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,6,0,-1.3576623585160064,-0.12414483165174017
1,0.475,0.35,0.11,0.4565,0.206,0.099,0.13,6,2,-2.099670693231603,-0.13929245019174863
1,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7,2,-2.170126164882289,-0.13004726928992963
1,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8,0,-0.9002595534368754,-0.08682959824807875
2,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,7,0,-0.8019131565112798,1.5954969917684543
1,0.5,0.375,0.14,0.5495,0.248,0.112,0.1585,7,0,-0.9578390466289332,-0.12134654063266787
1,0.5,0.375,0.12,0.542,0.215,0.116,0.17,9,0,-1.152896408347276,-0.11774250280121971
1,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8,0,-1.1599603184948373,-0.11385269211784199
2,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,6,0,-1.1303311422753357,1.6037974683727185
0,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,7,0,-0.9137761981316505,-1.8301784260322853
1,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,8,0,-0.4774183899236736,-0.08371917995021942
0,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6,0,-0.9626216982016764,-1.8295425234295741
1,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,9,0,-0.9122621487187287,-0.11061040839490371
1,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,8,0,-1.185560792680768,-0.1168514029795472
1,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8,0,-0.7923111961443373,-0.09296084179339353
2,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,9,0,-0.03807466401545139,1.631384725128749
1,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8,0,-0.8821964142726934,-0.12306659074808264
1,0.52,0.38,0.125,0.5545,0.288,0.1295,0.167,8,0,-0.8369736143991303,-0.10257559911135336
0,0.52,0.46,0.15,1.019,0.523,0.1985,0.254,7,0,1.0507941139960006,-1.7596213254159245
1,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8,0,-0.5597263918049613,-0.09431677373437132
1,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,9,0,-0.5674512666733754,-0.11740692482183981
2,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,9,0,-0.2588280070798754,1.648300500312235
1,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8,0,-0.7807003925133735,-0.09535560562806808
1,0.53,0.4,0.125,0.617,0.279,0.127,0.19,8,0,-0.6269624872866573,-0.10407228942541755
1,0.535,0.39,0.125,0.599,0.2595,0.149,0.169,9,0,-0.6809782634831918,-0.10745837756894197
1,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,10,0,-0.23654879640990917,-0.10371709611679565
2,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156,7,0,-0.04551346262917012,1.6547964386347704
2,0.545,0.41,0.12,0.793,0.434,0.1405,0.19,9,0,-0.1201401566078008,1.6624923472979438
2,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9,0,0.18089302621593772,1.6570942819096148
0,0.55,0.415,0.135,0.8145,0.427,0.1855,0.175,8,0,0.2141481027754397,-1.7809492549296944
0,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8,0,0.5460160407304481,-1.7975179460173025
2,0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165,10,0,0.4243522029677618,1.6415099296774676
2,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,9,0,0.6414316041152603,1.6597306698646674
2,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8,0,0.8656382611244334,1.6413632228942239
0,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8,0,0.38678145673483144,-1.8267358306957304
2,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8,0,0.43533045333080117,1.651402221775024
2,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9,0,1.059440974013173,1.6594031692603277
2,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,8,0,0.9451435676818645,1.6891183576500126
0,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,9,0,1.4132509879527917,-1.7915870713822095
2,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,9,0,1.2408821298032986,1.6808036696808124
0,0.57,0.445,0.145,0.8775,0.412,0.217,0.22,8,0,0.76612735333069,-1.7891003770771015
1,0.57,0.44,0.15,0.755,0.3425,0.16,0.224,8,0,0.3454898971372195,-0.09969376982928477
0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265,7,0,1.2144612339414076,-1.7715535266322042
0,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10,0,1.4531707928854152,-1.7551328904959391
2,0.575,0.435,0.14,0.8455,0.401,0.191,0.222,9,0,0.5250915734601362,1.6449418462897327
0,0.575,0.47,0.165,0.869,0.435,0.197,0.238,9,0,1.0759558162737144,-1.7993230156615658
2,0.575,0.455,0.135,0.907,0.4245,0.197,0.26,9,0,0.7888701915618722,1.6548714706377883
1,0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,10,0,0.42287369999450064,-0.08866125572310281
2,0.575,0.445,0.17,1.0225,0.549,0.2175,0.228,9,0,1.362250337936172,1.672196797829815
2,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9,0,0.644200253695193,1.6448695959614488
2,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,8,0,1.2891168159755608,1.6693757504505886
2,0.58,0.455,0.195,1.859,0.945,0.426,0.441,9,1,4.2374963609563725,1.7907979369498972
2,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,9,0,0.46632339579930676,1.6398038111668611
2,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9,0,0.9089416366062171,1.6688160870726205
2,0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8,0,1.0886945027601045,1.683797098633769
0,0.58,0.45,0.155,0.93,0.385,0.246,0.265,9,0,1.1413310782604937,-1.7985007674988662
2,0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9,0,0.9253631068411222,1.661880852831697
2,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,7,0,1.34735581121328,1.6520410653542403
2,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8,0,1.2820329189697968,1.664557847088868
0,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565,9,0,1.6064080832284844,-1.7749320812718543
2,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8,1,1.8089168020475288,1.703834004749457
0,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8,1,1.4746803227904883,-1.7607912364630725
2,0.6,0.465,0.155,1.0165,0.512,0.2465,0.225,10,0,1.4233613376281968,1.6712447583323358
0,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9,1,1.8203020843826103,-1.7532834990261918
2,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9,1,1.4889091925278346,1.6828285710217104
2,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,10,1,1.9279390109167323,1.6726729756047258
0,0.605,0.475,0.165,1.056,0.433,0.2195,0.357,9,1,1.5761360270724527,-1.8037789492934397
2,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8,0,1.5382028907776626,1.6687704825727097
2,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865,9,1,2.101202044473462,1.7423009500453028
2,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9,0,1.6757610300933,1.662213194749901
2,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,10,1,1.58695144497684,1.6462041052928122
0,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415,9,0,1.1085205719136968,-1.7831231382051096
0,0.615,0.475,0.155,1.027,0.447,0.25,0.285,9,0,1.629161254755882,-1.781869719540911
2,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8,0,1.2680762730589024,1.6839723944120701
2,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8,0,1.243448822769223,1.6116499393014934
0,0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281,8,1,1.7589668213629674,-1.765047379891139
0,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,9,1,2.7022490234300873,-1.7197206364668254
2,0.625,0.48,0.185,1.2065,0.587,0.29,0.286,8,1,2.2648223746582716,1.6690404233486758
2,0.63,0.47,0.155,1.1325,0.589,0.211,0.287,8,1,1.6283477232350974,1.6796814952803711
2,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10,1,2.5057245312396628,1.6706598244694246
0,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9,0,0.9878566989489094,-1.6759548678004532
2,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,10,1,2.89768295877288,1.6985843687307527
2,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10,1,3.1578885396898504,1.6810111574225173
0,0.645,0.48,0.17,1.1345,0.528,0.254,0.305,10,1,1.9914203938921797,-1.7789415857526678
0,0.65,0.5,0.19,1.464,0.6415,0.339,0.4245,9,1,3.4067215777525326,-1.7455157818851244
2,0.65,0.5,0.155,1.202,0.565,0.3135,0.294,11,1,2.2327371707896595,1.6802274298221143
2,0.655,0.515,0.16,1.31,0.553,0.369,0.345,11,1,2.77634655868791,1.6809305971665245
0,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,10,1,3.1444202378110546,-1.7501185036797406
0,0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11,1,3.1453394868702453,-1.7786764710088083
2,0.665,0.525,0.16,1.363,0.629,0.279,0.34,8,1,2.6875152439181034,1.6954500171060838
1,0.665,0.5,0.17,1.2975,0.6035,0.291,0.3595,9,1,2.6902539555751015,-0.03534794197628186
0,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,9,1,3.143145927394915,-1.7697888364445655
0,0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14,1,4.392288286909881,-1.746671696179025
2,0.685,0.52,0.165,1.519,0.699,0.3685,0.4,10,1,3.5386941843212676,1.721412193935978
0,0.69,0.54,0.155,1.454,0.624,0.3105,0.39,9,1,3.153626922406114,-1.7352444901924375
2,0.69,0.53,0.21,1.583,0.7355,0.405,0.3865,12,1,4.210620915951015,1.7080409862512758
0,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,9,1,3.7166104241419244,-1.6947782117715207
2,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,10,1,4.554725329736992,1.7614415622203035
2,0.7,0.565,0.18,1.751,0.895,0.3355,0.446,9,1,4.467370809365385,1.7645583686361044
2,0.7,0.575,0.19,2.273,1.095,0.418,0.638,12,1,6.253181872621509,1.8340767198704186
0,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,9,1,4.027259387776899,-1.6903345258002251
0,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,9,1,2.6784229418205587,-1.7563345529306915
0,0.71,0.56,0.18,1.652,0.735,0.381,0.4525,11,1,4.331547909259135,-1.7123606581482
2,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,12,1,5.471433675392086,1.8118198852913852
2,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,10,1,4.251297707275481,1.7544896480485983
0,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,10,1,6.094289350978686,-1.6259974015835352
0,0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,10,1,5.617322010936572,-1.661906576581898
2,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8,1,2.353387606745337,1.7018228028821862
2,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505,12,1,5.12027385380259,1.8135942727712921
0,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,12,1,5.132776580317781,-1.6591575244848529
2,0.735,0.585,0.185,2.124,0.952,0.55,0.5,11,1,6.07460546864383,1.8028067523450577
2,0.745,0.565,0.215,1.931,0.896,0.4585,0.5,11,1,5.692104531281433,1.758118407035538
0,0.75,0.57,0.21,2.236,1.109,0.5195,0.545,11,1,6.715454394899752,-1.6063412245458426
0,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,11,1,7.703875981621746,-1.5786958524860855
2,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10,1,5.707281172733473,1.7456115264166652
0,0.78,0.63,0.215,2.657,1.488,0.4985,0.586,11,1,8.186627111689114,-1.5048011506081034
1,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6,2,-2.8288173866019632,-0.14061729751836094
1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4,2,-5.178465065800372,-0.1549663648907821
1,0.25,0.185,0.065,0.0685,0.0295,0.014,0.0225,5,2,-5.211568138849296,-0.15794517455361204
1,0.25,0.19,0.065,0.0835,0.039,0.015,0.025,5,2,-5.150344760429716,-0.15529752607909866
1,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,6,2,-4.687199189203732,-0.1653432900561289
1,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5,2,-4.773091900789829,-0.15638366196625936
1,0.31,0.225,0.07,0.1055,0.435,0.015,0.04,5,2,-3.9831159573863038,-0.06602788231927503
1,0.315,0.23,0.08,0.1375,0.0545,0.031,0.0445,5,2,-4.442777269208208,-0.16223296576245622
1,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5,2,-4.610914700480702,-0.15985382008052973
1,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,6,2,-4.334039877603129,-0.1590355901905801
1,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,7,2,-3.978197054863048,-0.15784195366683026
1,0.33,0.205,0.095,0.1595,0.077,0.032,0.0435,5,2,-4.302087095274545,-0.16296942729411384
1,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7,2,-4.050626411485841,-0.1563114289257906
1,0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6,2,-4.072643021594173,-0.1629398676563997
1,0.345,0.255,0.095,0.1945,0.0925,0.037,0.055,6,2,-3.9359411237099886,-0.16183732022711617
1,0.345,0.255,0.085,0.2005,0.105,0.037,0.05,5,2,-4.011401977438576,-0.1525493316452712
1,0.35,0.27,0.075,0.215,0.1,0.036,0.065,6,2,-3.978380426894285,-0.14872384202429692
1,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,8,2,-4.020398885633076,-0.16184549842205603
1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4,2,-3.9007782952732057,-0.1589223848973801
1,0.365,0.27,0.085,0.1875,0.081,0.042,0.058,6,2,-3.8941382962741518,-0.16056768504267535
1,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06,7,2,-3.8950759835060693,-0.1600886097739182
1,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7,2,-3.837482078185898,-0.15528050657227335
1,0.37,0.29,0.09,0.2445,0.089,0.0655,0.075,7,2,-3.5525255584514164,-0.15940494905175553
1,0.37,0.28,0.085,0.217,0.1095,0.035,0.062,6,2,-3.7739835994808337,-0.15366896011001863
1,0.375,0.29,0.095,0.213,0.096,0.041,0.061,5,2,-3.6355859585146684,-0.16363387437540605
1,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,7,2,-3.6239304763866267,-0.1510191487187213
1,0.375,0.275,0.09,0.218,0.093,0.0405,0.0755,6,2,-3.703003348729838,-0.16013850578435587
1,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6,2,-3.594676096360081,-0.1575813810000332
1,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,8,2,-3.8055859105446768,-0.1573445435095769
1,0.375,0.27,0.085,0.218,0.0945,0.039,0.07,7,2,-3.786586044131336,-0.15644306782256298
1,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6,2,-3.3983645212791203,-0.1654169608174803
1,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8,2,-3.8235360035650867,-0.15574703547927443
1,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,9,2,-3.471064356588524,-0.15405848484632348
1,0.385,0.28,0.085,0.2175,0.097,0.038,0.067,8,2,-3.7195416015138023,-0.15698884088742376
1,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735,7,2,-3.2731724735927745,-0.14582847088070633
1,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,5,2,-3.646108620316806,-0.15786028089929188
1,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.089,7,2,-3.179494035394164,-0.141698130952704
1,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8,2,-3.1611993450212377,-0.16297531311820843
1,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,8,2,-3.3143525812290004,-0.1561546355440911
1,0.395,0.27,0.1,0.2985,0.1445,0.061,0.082,5,2,-3.312333271967448,-0.14877083491639792
1,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5,2,-3.299801819301412,-0.15779396168795762
1,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6,2,-3.4248372007693266,-0.15088926657010518
1,0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7,2,-2.5671516889388872,-0.15621089083023876
1,0.42,0.305,0.09,0.328,0.168,0.0615,0.082,6,2,-3.102514772848154,-0.13927505516512645
1,0.425,0.325,0.11,0.3335,0.173,0.045,0.1,7,2,-2.821031224869658,-0.15257764266752413
1,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,7,2,-2.9659336918355277,-0.15814523898215943
1,0.425,0.31,0.09,0.301,0.1385,0.065,0.08,7,2,-3.133571998971109,-0.14802971716993008
1,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8,2,-3.3828860659577393,-0.07389748616647643
1,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,8,2,-2.795359583390308,-0.13838784847725652
1,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7,2,-2.6643429618774,-0.15181235818038388
1,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9,2,-2.2648266242096837,-0.14377640316990212
1,0.45,0.33,0.105,0.448,0.208,0.089,0.12,9,2,-2.3807239972780736,-0.13439709755776197
1,0.455,0.345,0.105,0.4005,0.164,0.0755,0.126,8,2,-2.453390188610063,-0.14954942251427103
0,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245,8,2,-2.0878749973141746,-1.866941718276668
1,0.455,0.33,0.1,0.372,0.358,0.0775,0.11,8,2,-2.273191772610812,-0.09945764183002823
1,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,7,2,-2.173730878631794,-0.13203199212107658
1,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9,2,-2.4817507008131368,-0.1528883474968059
0,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,8,0,-1.4635869492686262,-1.8424035289780216
1,0.465,0.34,0.11,0.346,0.1425,0.073,0.113,11,2,-2.5268784303096568,-0.1602215134818894
1,0.47,0.365,0.1,0.411,0.175,0.0855,0.135,8,2,-2.2727928621261273,-0.14497515933756386
1,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8,0,-0.9718430961848206,-0.15647863190618752
1,0.47,0.355,0.12,0.393,0.167,0.0885,0.115,8,2,-2.2129529519845836,-0.1584138623918244
